,movieId,title,genres,year,imdbId,tmdbId,rating
9755,31692,Uncle Nino,Comedy,2003,327210,32588,3.5
9756,31694,Bride & Prejudice,Comedy|Musical|Romance,2004,361411,57825,3.2717391304347827
9757,31696,Constantine,Action|Fantasy|Horror|Thriller,2005,360486,561,3.3972602739726026
9758,31698,Son of the Mask,Adventure|Children|Comedy|Fantasy,2005,362165,10214,0.9444444444444444
9759,31700,Because of Winn-Dixie,Children|Comedy|Drama,2005,317132,17880,3.142857142857143
9760,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand),Drama|War,2004,424227,8340,3.888888888888889
9761,31705,Beautiful Boxer,Action|Drama,2003,401248,6414,4.0
9762,31724,Pauly Shore Is Dead,Comedy,2003,284674,27202,2.1666666666666665
9763,31737,Bunny Lake Is Missing,Mystery|Thriller,1965,58997,1942,3.1
9764,31742,Jeremy,Drama|Romance,1973,70238,61574,
9765,31747,The Boyfriend School,Comedy|Romance,1990,99450,21433,1.75
9766,31750,Until September,Drama|Romance,1984,88330,52778,
9767,31770,Night and the City,Film-Noir|Thriller,1950,42788,19119,3.875
9768,31785,Frozen Land (Paha maa),Drama,2005,388318,18279,3.9166666666666665
9769,31793,Big Girls Don't Cry (Große Mädchen weinen nicht),Drama|Romance,2002,291213,10636,
9770,31797,White Banners,Drama,1938,30973,123452,
9771,31804,Night Watch (Nochnoy dozor),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004,403358,3040,3.536231884057971
9772,31807,Dot the I,Drama|Film-Noir|Thriller,2003,326835,18538,3.85
9773,31813,Sister Helen ,Documentary,002),303394,125953,
9774,31826,Bright Leaves,Documentary,2003,372806,41475,
9775,31847,Topper Returns,Comedy|Fantasy|Mystery|Romance,1941,34303,44875,3.5
9776,31851,Sons of the Desert,Comedy,1933,24601,43128,
9777,31854,Morocco,Drama|Romance,1930,21156,42641,3.3333333333333335
9778,31856,Surplus: Terrorized Into Being Consumers,Documentary,2003,368314,39179,
9779,31867,Man of the House,Action|Comedy,2005,331933,13498,2.875
9780,31869,Samson and Delilah,Drama|Romance,1949,41838,29993,4.0
9781,31878,Kung Fu Hustle (Gong fu),Action|Comedy,2004,373074,9470,3.7125
9782,31881,Shark Skin Man and Peach Hip Girl (Samehada otoko to momojiri onna),Action|Comedy|Mystery|Thriller,1998,169222,36867,
9783,31889,"Five People You Meet in Heaven, The",Drama|Fantasy,2004,400435,30698,4.0
9784,31892,"No Retreat, No Surrender",Action|Drama,1986,89695,12721,3.25
9785,31894,"ChubbChubbs!, The",Animation|Comedy|Sci-Fi,2002,331218,27042,
9786,31900,Travellers and Magicians,Adventure|Drama,2003,378906,37232,
9787,31903,Zelary,Drama|Romance,2003,288330,19765,4.0
9788,31907,Dragonworld,Adventure|Fantasy,1994,109661,125109,
9789,31909,Dr. Giggles,Comedy|Horror,1992,104139,37527,1.25
9790,31915,"Corn Is Green, The",Drama,1945,37614,43492,
9791,31921,"Seven-Per-Cent Solution, The",Adventure|Comedy|Crime|Drama|Mystery|Thriller,1976,75194,29578,3.1666666666666665
9792,31923,"Three Musketeers, The",Action|Adventure|Comedy,1973,72281,2926,3.9027777777777777
9793,31925,Royal Flash,Adventure|Comedy|Romance,1975,73639,54302,
9794,31930,Masculin Féminin,Drama,1966,60675,4710,4.25
9795,31932,Fallen Angel,Crime|Film-Noir|Mystery|Romance,1945,37691,26243,
9796,31934,"Four Feathers, The",Adventure|War,1939,31334,10568,3.25
9797,31948,"Phone Box, The (Cabina, La)",Comedy|Drama|Mystery|Thriller,1972,65513,52943,4.5
9798,31950,Curse of the Demon (Night of the Demon),Fantasy|Horror|Mystery,1957,50766,25103,4.0
9799,31952,Control (Kontroll),Comedy|Crime|Drama|Mystery,2003,373981,5204,3.88
9800,31954,Beautiful City (Shah-re ziba),Drama,2004,424434,89065,
9801,31956,5x2,Drama|Romance,2004,354356,4974,4.0
9802,31960,Tart,Crime|Drama|Romance,2001,203975,30331,
9803,31963,Bed & Board (Domicile conjugal),Comedy|Drama,1970,65651,258,2.0
9804,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),Drama|War,1948,39417,8016,
9805,31975,Tombs of the Blind Dead (La noche del terror ciego),Horror|Mystery,1972,67500,37601,
9806,31983,"Sicilian Clan, The (Clan des Siciliens, Le)",Crime|Drama,1969,64169,4235,
9807,31991,Love Me Tonight,Comedy|Musical,1932,23158,31532,
9808,31998,"Hole in My Heart, A (Hål i mitt hjärta, Ett)",Drama,2004,381682,34614,4.0
9809,32002,Bigger Than the Sky,Comedy|Drama|Romance,2005,363504,51177,5.0
9810,32009,Tyler Perry's Diary of a Mad Black Woman,Comedy|Drama|Romance,2005,422093,16186,3.4375
9811,32011,Cursed,Horror|Thriller,2005,257516,10012,2.1538461538461537
9812,32013,Loop the Loop (Up and Down) (Horem pádem),Comedy,2004,401488,65967,3.5
9813,32015,Gory Gory Hallelujah,Comedy|Fantasy|Horror,2003,396041,281189,
9814,32017,"Pacifier, The",Action|Comedy,2005,395699,10022,2.5
9815,32019,Be Cool,Comedy|Crime|Musical,2005,377471,4551,2.8981481481481484
9816,32022,Gunner Palace,Documentary|War,2004,424129,30856,3.5
9817,32025,Walk on Water,Drama|Thriller,2004,352994,26,3.823529411764706
9818,32029,Hostage,Action|Crime|Drama|Thriller,2005,340163,2026,3.14
9819,32031,Robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,2005,358082,9928,3.1666666666666665
9820,32049,"Laughing Policeman, The",Crime|Drama|Thriller,1973,70292,29735,2.5
9821,32056,Bopha!,Drama,1993,106464,76264,
9822,32058,Class Action,Drama,1991,101590,15771,2.9166666666666665
9823,32060,"Cat and the Canary, The",Horror|Mystery,1927,17739,76804,2.0
9824,32062,Courage Mountain,Adventure|Children|Drama,1990,97115,43912,3.5
9825,32074,Kiss the Bride,Drama|Romance,2002,296711,82432,2.75
9826,32076,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto),Action|Adventure|Fantasy|Sci-Fi,1966,60464,3115,1.7857142857142858
9827,32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira),Action|Drama|Sci-Fi,1993,107027,6593,2.8
9828,32082,That Championship Season,Drama,1982,84784,116698,2.5
9829,32084,Crush,Drama,1992,104033,63115,2.5
9830,32088,DNA,Action|Sci-Fi,1997,118912,76403,
9831,32090,"Low Life, The",Drama,1995,110400,87169,
9832,32109,Rendez-vous,Drama,1985,89902,34093,
9833,32116,"Oh, God! You Devil",Comedy,1984,87835,38148,2.8181818181818183
9834,32120,Amongst Friends,Crime|Drama,1993,106264,77041,0.5
9835,32122,Asfalto,Drama,2000,225100,167087,
9836,32124,God Is Brazilian (Deus É Brasileiro),Adventure|Comedy|Fantasy,2003,350804,34196,3.0
9837,32126,April Captains (Capitães de Abril),Drama,2000,120626,54380,
9838,32128,Blackball,Comedy|Drama,2003,337879,15443,2.625
9839,32139,"Agony and the Ecstasy, The",Drama,1965,58886,36815,3.142857142857143
9840,32141,Return to Peyton Place,Drama,1961,55370,111017,3.5
9841,32149,Butch and Sundance: The Early Days,Western,1979,78919,37598,2.5
9842,32151,It Happened to Jane,Comedy,1959,52933,40957,
9843,32153,Once Upon a Forest,Adventure|Animation|Children|Fantasy,1993,107745,33539,2.75
9844,32156,Hello Down There,Comedy|Sci-Fi,1969,64417,41749,
9845,32158,All in a Night's Work,Comedy,1961,54615,88930,
9846,32160,Twentieth Century,Comedy,1934,25919,31835,3.875
9847,32162,My Sister Eileen,Comedy|Musical|Romance,1955,48401,60966,2.75
9848,32166,Strangers When We Meet,Drama,1960,54345,85926,
9849,32168,Or (a.k.a. My Treasure),Drama,2004,388311,1918,
9850,32170,Chronicles (Crónicas),Crime|Drama,2004,382621,20511,4.5
9851,32172,Lackawanna Blues,Drama,2005,407936,133382,1.5
9852,32174,"Green Berets, The",Action|Drama|War,1968,63035,22377,0.5
9853,32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),Crime|Drama|Thriller,1958,51378,1093,3.4642857142857144
9854,32181,"Diary of a Chambermaid, The",Drama|Romance,1946,38477,45212,
9855,32196,"Violent Cop (Sono otoko, kyôbô ni tsuki)",Action|Crime|Drama|Thriller,1989,98360,12622,3.2142857142857144
9856,32199,Four Shades of Brown (Fyra nyanser av brunt),Comedy|Drama,2004,342636,25283,0.5
9857,32203,Brian's Song,Drama,1971,68315,18047,
9858,32211,Thriller: A Cruel Picture (Thriller - en grym film),Action|Crime|Drama|Thriller,1974,72285,15018,2.5
9859,32213,Cube Zero,Horror|Mystery|Sci-Fi|Thriller,2004,377713,438,3.0
9860,32216,Into the Sun,Action|Adventure|Thriller,2005,358294,24546,
9861,32225,Project Grizzly,Documentary,1996,117395,57953,
9862,32230,"Snow Queen, The (Lumikuningatar)",Children|Fantasy,1986,91449,64022,
9863,32234,Julia,Drama,1977,76245,42222,4.5
9864,32239,Save the Green Planet! (Jigureul jikyeora!),Comedy|Drama|Horror|Sci-Fi|Thriller,2003,354668,11297,3.7
9865,32243,Stealing Rembrandt (Rembrandt),Action|Comedy|Crime,2003,345853,11196,
9866,32250,"Snake of June, A (Rokugatsu no hebi)",Drama|Mystery,2002,330904,33431,3.5
9867,32261,Thirty Seconds Over Tokyo,Drama|War,1944,37366,18770,3.0
9868,32263,Vares: Private Eye (Vares - Yksityisetsivä),Action|Comedy|Crime|Thriller,2004,372594,37988,2.5
9869,32277,Girl Crazy,Comedy|Musical|Romance,1943,35942,40916,
9870,32280,"3 Penny Opera, The (Threepenny Opera, The) (3 Groschen-Oper, Die)",Crime|Musical,1931,21818,42837,4.5
9871,32285,"Boys & Girl from County Clare, The (a.k.a. The Boys from County Clare)",Comedy|Musical|Romance,2003,337631,1589,
9872,32289,Ice Princess,Children|Comedy|Drama,2005,396652,13374,2.923076923076923
9873,32291,Melinda and Melinda,Comedy|Drama,2004,378947,9688,3.0606060606060606
9874,32294,Milk and Honey,Drama,2003,347540,228890,
9875,32296,Miss Congeniality 2: Armed and Fabulous,Adventure|Comedy|Crime,2005,385307,10040,2.36734693877551
9876,32298,Guess Who,Comedy|Romance,2005,372237,11638,3.206896551724138
9877,32300,D.E.B.S.,Action|Comedy,2004,367631,540,3.066666666666667
9878,32302,"League of Ordinary Gentlemen, A",Documentary,2004,430289,77120,3.025
9879,32314,Incident at Loch Ness,Adventure|Comedy|Documentary,2004,374639,48463,3.2
9880,32316,"River, The",Drama|Romance,1951,43972,45218,3.3333333333333335
9881,32318,Virginia's Run,Drama,2002,307639,44540,
9882,32325,Yanks,Drama|Romance|War,1979,80157,21666,
9883,32329,Paradise Alley,Drama,1978,78056,23916,
9884,32333,"Seagull's Laughter, The (Mávahlátur)",Comedy|Drama,2001,281176,52277,4.0
9885,32335,Wild Horses (Caballos salvajes),Drama,1995,112609,32208,3.0
9886,32342,Woman Thou Art Loosed,Drama,2004,399901,44634,2.5
9887,32345,Arrowsmith,Drama,1931,21622,84298,3.0
9888,32347,Barbary Coast,Adventure|Drama|Romance|Western,1935,26097,76499,3.25
9889,32349,Stella Dallas,Drama,1937,29608,43865,4.166666666666667
9890,32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight)",Adventure|Animation|Comedy|Fantasy,1995,112389,185441,4.0
9891,32354,Free Radicals (Böse Zellen),Drama,2003,372814,48598,3.5
9892,32357,"Unfaithful, The",Drama|Film-Noir,1947,39937,72847,
9893,32361,Come and Get It,Drama,1936,27459,93313,4.5
9894,32369,Panic in the Streets,Crime|Drama|Film-Noir|Thriller,1950,42832,32078,3.5
9895,32371,Call Northside 777,Crime|Drama|Film-Noir,1948,40202,26038,3.5
9896,32375,"Young Törless, The (Junge Törless, Der)",Drama,1966,60574,45694,
9897,32381,Bells Are Ringing,Comedy|Musical|Romance,1960,53645,43029,3.25
9898,32383,Finian's Rainbow,Fantasy|Musical,1968,62974,42622,3.2142857142857144
9899,32385,"Toolbox Murders, The",Horror|Thriller,1978,78405,27495,1.75
9900,32387,"Sword of Doom, The (Dai-bosatsu tôge)",Action|Drama,1966,60277,19884,3.0833333333333335
9901,32389,Deep Crimson (Profundo carmesí),Crime|Drama,1996,117394,47007,1.5
9902,32392,800 Bullets (800 Balas),Comedy|Crime|Drama|Western,2002,292886,37748,2.3333333333333335
9903,32395,Attack of the Mushroom People (Matango),Fantasy|Horror|Sci-Fi|Thriller,1963,57295,52302,2.5
9904,32415,"Ebola Syndrome, The (Yi boh laai beng duk)",Comedy|Horror,1996,116163,24922,
9905,32419,"Music of Chance, The",Drama,1993,107623,39327,
9906,32421,Tammy and the T-Rex,Comedy|Sci-Fi,1994,111361,55563,
9907,32433,Mixed Blood,Action|Drama,1984,89607,86458,
9908,32440,If Looks Could Kill,Action|Comedy,1991,102095,22434,
9909,32442,Greedy,Comedy,1994,109936,12778,3.5
9910,32444,Carmen,Drama|Musical|Romance,1983,85297,42106,
9911,32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun),Animation|Comedy,1999,206013,16198,3.25
9912,32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",Animation|Comedy|Drama|Fantasy,1994,110008,15283,3.607142857142857
9913,32460,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama,1997,119472,158,3.8125
9914,32464,City of Hope,Drama,1991,101588,1772,3.5
9915,32469,We're No Angels,Comedy|Crime|Drama,1955,48801,5996,3.8214285714285716
9916,32471,Sons and Lovers,Drama,1960,54326,53939,
9917,32478,"Arrow, The",Drama,1997,118641,19665,
9918,32483,Ruggles of Red Gap,Comedy|Romance,1935,26955,36006,3.5
9919,32485,Greetings,Comedy,1968,63036,73604,1.5
9920,32493,End of the Century: The Story of the Ramones,Documentary|Musical,2003,368711,16301,3.8333333333333335
9921,32497,Love Letter ,Drama|Romance,995),113703,47002,
9922,32501,Natural City,Action|Romance|Sci-Fi,2003,378428,14573,
9923,32509,This Sporting Life,Drama,1963,57578,18774,
9924,32511,"Touch of Zen, A (Xia nu)",Action|Adventure,1971,64451,44154,3.75
9925,32515,Walker,Adventure|Drama|War|Western,1987,96409,28448,4.75
9926,32518,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke),Action|Adventure|Fantasy|Horror,1983,86308,38155,
9927,32520,Whistle Down the Wind,Drama,1961,55618,34282,
9928,32525,"Earrings of Madame de..., The (Madame de...)",Drama,1953,46022,27030,3.8333333333333335
9929,32535,No One Writes to the Colonel (El coronel no tiene quien le escriba),Drama,1999,132905,120129,
9930,32551,Speedy,Action|Comedy,1928,19412,22595,
9931,32554,Memories (Memorîzu),Animation|Fantasy|Sci-Fi|Thriller,1995,113799,42994,3.7
9932,32560,Invasion of Astro-Monster (Godzilla vs. Monster Zero) (Kaijû daisensô),Action|Adventure|Sci-Fi,1965,59346,19545,
9933,32562,Harvie Krumpet,Animation|Comedy|Drama,2003,382734,21131,3.0
9934,32567,Investigating Sex (a.k.a. Intimate Affairs),Comedy|Drama,2001,243991,47237,
9935,32582,"Wild Parrots of Telegraph Hill, The",Documentary,2003,424565,17592,3.8076923076923075
9936,32584,"Ballad of Jack and Rose, The",Drama,2005,357110,17113,3.25
9937,32587,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,2005,401792,187,3.85906432748538
9938,32589,Beauty Shop,Comedy,2005,388500,14177,2.8125
9939,32591,Look at Me (Comme une image),Comedy|Drama|Romance,2004,374583,11399,2.857142857142857
9940,32593,Dust to Glory,Action|Adventure|Documentary,2005,386423,23638,3.25
9941,32596,Sahara,Action|Adventure|Comedy,2005,318649,7364,3.1948051948051948
9942,32598,Fever Pitch,Comedy|Romance,2005,332047,11431,3.3157894736842106
9943,0,0,0,0,0,0,0.0
9944,32602,Winter Solstice,Drama,2004,365938,52796,2.0
9945,32605,Smile,Drama,2005,397103,45824,2.25
9946,32617,Eye of the Tiger,Action,1986,91027,27271,1.8333333333333333
9947,32620,Not on the Lips (Pas sur la bouche),Comedy|Musical|Romance,2003,356999,51945,
9948,32625,"Krakatoa, East of Java",Adventure|Drama,1969,64555,51104,2.0
9949,32627,Rhinestone,Comedy,1984,88001,16551,1.8888888888888888
9950,32632,Electra Glide in Blue,Action|Crime,1973,70022,26332,3.75
9951,32646,Bring on the Night,Documentary|Musical,1985,88855,24964,3.75
9952,32649,"Special Day, A (Giornata particolare, Una)",Drama|War,1977,76085,42229,4.5
9953,32653,This Land Is Mine,Drama|War,1943,36431,45220,
9954,32655,"Foul King, The (Banchikwang)",Comedy,2000,261552,52663,
9955,32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",Animation|Drama,1987,93488,49565,3.3636363636363638
9956,32659,Tanguy,Comedy,2001,274155,2029,
9957,32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),Comedy,2003,376717,44181,1.9166666666666667
9958,32668,Blind Horizon,Drama|Thriller,2003,337881,24619,3.2
9959,32674,Islands in the Stream,Drama,1977,76211,70926,3.5
9960,32677,Go for Broke!,Drama|War,1951,43590,37214,4.5
9961,32686,Blood on Satan's Claw (a.k.a. Satan's Skin),Horror|Thriller,1971,66849,26774,
9962,32689,"Reuben, Reuben",Comedy|Drama|Romance,1983,84591,31944,
9963,32705,Why Has Bodhi-Dharma Left for the East?: A Zen Fable (Dharmaga tongjoguro kan kkadalgun),Drama,1989,97195,62637,
9964,32707,Blue,Drama,1993,106438,94794,3.3333333333333335
9965,32716,Bilitis,Drama|Romance,1977,75753,50435,
9966,32719,Burn! (Queimada),Drama|Thriller,1969,64866,42617,
9967,32721,Battle of the Bulge,Action|Drama|War,1965,58947,13524,2.75
9968,32724,Ghosts... of the Civil Dead,Crime|Drama,1988,95217,31219,3.0
9969,32728,"Little Girl Who Lives Down the Lane, The",Drama|Mystery|Thriller,1976,74806,19971,4.0
9970,32735,Arabian Nights (Il fiore delle mille e una notte),Comedy|Drama|Fantasy,1974,71502,47406,
9971,32737,Age of Consent,Comedy|Drama|Romance,1969,63991,49225,2.75
9972,32741,Oedipus Rex (Edipo re),Drama,1967,61613,42691,
9973,32743,Ringu 0: Bâsudei,Drama|Horror|Thriller,2000,235712,9674,3.5833333333333335
9974,32770,Brothers (Brødre),Drama,2004,386342,3875,4.083333333333333
9975,32773,Parenti serpenti,Comedy,1992,105097,24182,
9976,32777,Major Barbara,Comedy,1941,33868,38770,
9977,32779,Steppenwolf,Drama,1974,72206,74948,
9978,32781,Hawaii,Drama,1966,60491,14689,3.25
9979,32783,Pretty Maids All in a Row,Comedy|Crime|Thriller,1971,67610,69321,
9980,32788,Loners (Samotári),Drama,2000,219288,31321,5.0
9981,32792,"Red Desert (Deserto rosso, Il)",Drama,1964,58003,26638,3.0
9982,32797,Satan's Brew (Satansbraten),Comedy|Drama,1976,75165,37512,
9983,32799,Maidens in Uniform (Mädchen in Uniform),Drama|Romance,1931,22183,9653,3.5
9984,32811,Diary of a Lost Girl (Tagebuch einer Verlorenen),Drama,1929,20475,42637,4.0
9985,32825,Sexmission (Seksmisja),Adventure|Comedy|Sci-Fi,1984,88083,19673,3.75
9986,32830,44 Minutes: The North Hollywood Shoot-Out,Action|Crime,2003,362389,14842,
9987,32834,Macbeth,Drama,1948,40558,27883,4.0
9988,32836,Garage Olimpo,Drama,1999,201631,41115,
9989,32840,Vincent,Animation,1982,84868,32085,3.55
9990,32844,Waterloo Bridge,Drama|Romance|War,1940,33238,43824,4.0
9991,32851,Hotel Terminus: The Life and Times of Klaus Barbie (Hôtel Terminus),Documentary,1988,95341,41954,
9992,32853,"Sorrow and the Pity, The (Le chagrin et la pitié)",Documentary|War,1969,66904,42611,3.95
9993,32860,Premiers désirs,Drama|Romance,1984,86136,54156,
9994,32862,With Six You Get Eggroll,Comedy|Romance,1968,63821,39225,2.5
9995,32864,"Move Over, Darling",Comedy|Romance,1963,57329,30204,
9996,32866,Love Me or Leave Me,Drama|Musical|Romance,1955,48317,40633,
9997,32875,Holiday (Jour de fête),Comedy,1949,40497,4595,3.0
9998,32882,"Big Store, The",Comedy|Musical,1941,33388,26182,3.1666666666666665
9999,32890,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),Drama,1975,73424,42260,
10000,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),Drama|War,1962,56111,31442,3.2777777777777777
10001,32898,"Trip to the Moon, A (Voyage dans la lune, Le)",Action|Adventure|Fantasy|Sci-Fi,1902,417,775,3.7
10002,32902,Whisky,Comedy|Drama,2004,331370,36971,
10003,32906,"Ascent, The (Voskhozhdeniye)",Drama|War,1977,75404,50183,2.5
10004,32914,Carrie,Drama|Horror|Thriller,2002,319970,7342,4.0
10005,32917,Boccaccio '70,Comedy|Fantasy|Romance,1962,55805,45267,
10006,32923,Frankenfish,Action|Comedy|Horror|Sci-Fi|Thriller,2004,384833,33641,1.5
10007,32925,Who's Your Daddy?,Comedy,2004,287138,13618,1.0
10008,32928,Control,Crime|Sci-Fi|Thriller,2004,374584,9636,3.0
10009,32935,Evil Remains (Trespassing),Horror|Thriller,2004,350232,36984,1.0
10010,32941,"Self-Made Hero, A (Un héros très discret)",Comedy|Drama,1996,118020,48580,
10011,32943,Life Is Sweet,Comedy|Drama,1990,100024,36843,4.1
10012,32952,Ride the Pink Horse,Drama|Film-Noir|Mystery|Thriller,1947,39768,18871,
10013,32954,"Chant of Jimmy Blacksmith, The",Drama,1978,77318,69069,3.0
10014,32957,Double Suicide (Shinjû: Ten no amijima),Drama|Romance,1969,64975,45713,
10015,32959,Boy (Shônen),Drama,1969,64976,104193,
10016,32966,Let Him Have It,Crime|Drama,1991,102288,64167,
10017,32968,Guelwaar,Drama,1993,104373,124083,
10018,32972,Dr. Akagi (Kanzo sensei),Comedy|Drama|War,1998,155796,68528,
10019,32974,Black Rain (Kuroi ame),Drama|War,1989,97694,185987,
10020,32979,Alexandra's Project,Drama|Thriller,2003,338706,34595,2.125
10021,32988,Clean,Drama,2004,388838,39851,2.6666666666666665
10022,32994,"Delicate Art of Parking, The",Comedy,2003,325234,45161,
10023,32999,Wilson,Drama,1944,37465,84084,
10024,33001,Blossoms in the Dust,Drama,1941,33407,84087,
10025,33004,"Hitchhiker's Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,2005,371724,7453,3.3328267477203646
10026,33008,King's Game (Kongekabale),Thriller,2004,378215,15961,2.5
10027,33019,Barefoot (Barfuss),Comedy|Drama|Romance,2005,405743,6183,
10028,33021,Dark Habits (Entre tinieblas),Comedy|Drama,1983,85496,8220,
10029,33027,Snake and Crane Arts of Shaolin (She hao ba bu),Action|Drama,1978,78251,35170,
10030,33036,"Eiger Sanction, The",Action|Adventure|Drama|Thriller,1975,72926,20187,3.4285714285714284
10031,33049,It Started in Naples,Comedy|Drama,1960,53957,38151,
10032,33051,Skin Game,Comedy|Romance|Western,1971,67763,20628,
10033,33072,F for Fake (Vérités et mensonges),Documentary|Mystery,1973,72962,43003,3.5
10034,33081,Love Comes Softly,Drama|Romance|Western,2003,345591,16250,
10035,33085,"Amityville Horror, The",Horror|Thriller,2005,384806,10065,3.0606060606060606
10036,33090,Mutant Aliens,Animation|Comedy|Sci-Fi,2001,277909,30863,2.0
10037,33092,Acts of Worship ,Drama,001),275182,49920,
10038,33098,Ike: Countdown to D-Day,Action|Adventure|Drama|War,2004,401504,31065,
10039,33102,Cry of the Banshee,Horror,1970,65597,22033,
10040,33110,Phantom Lady,Crime|Film-Noir|Mystery,1944,36260,37992,
10041,33113,Act of Violence,Drama|Film-Noir|Thriller,1948,41088,32850,2.75
10042,33117,Rouge (Yin ji kau),Drama|Fantasy|Mystery|Romance,1988,93258,68883,
10043,33119,Miracle in Milan (Miracolo a Milano),Comedy|Drama|Fantasy,1951,43809,43379,
10044,33124,Before the Fall (NaPolA - Elite für den Führer),Drama|War,2004,384369,9393,3.3333333333333335
10045,33126,"Frisco Kid, The",Comedy|Western,1979,79180,16972,3.1
10046,33129,Onmyoji (Onmyoji: The Yin Yang Master),Action|Drama|Fantasy|Horror,2001,355857,21325,
10047,33132,State Property 2,Action|Crime|Drama,2005,403537,13409,
10048,33134,"Year of the Yao, The",Documentary,2004,360216,14287,3.0
10049,33136,House of D,Drama,2004,372334,24363,3.642857142857143
10050,33138,Palindromes,Adventure|Comedy|Drama,2004,362004,13073,3.5
10051,33140,Down and Derby,Children|Comedy,2005,398971,35384,
10052,33142,"Wake in Providence, A",Comedy,1999,192766,113178,
10053,33145,"Lot Like Love, A",Comedy|Drama|Romance,2005,391304,8976,3.1052631578947367
10054,33148,King's Ransom,Comedy|Crime,2005,388183,27360,2.5
10055,33150,"Game of Their Lives, The",Drama,2005,354595,29078,3.5
10056,33152,Madison,Drama,2001,206113,38717,3.0
10057,33154,Enron: The Smartest Guys in the Room,Documentary,2005,413845,13020,3.9682539682539684
10058,33158,xXx: State of the Union,Action|Crime|Thriller,2005,329774,11679,2.5
10059,33160,Death of a Dynasty,Comedy,2003,361498,25007,
10060,33162,Kingdom of Heaven,Action|Drama|Romance|War,2005,320661,1495,3.446564885496183
10061,33164,House of Wax,Horror|Thriller,2005,397065,10066,2.0238095238095237
10062,33166,Crash,Crime|Drama,2004,375679,1640,3.8367556468172483
10063,33168,Jiminy Glick in La La Wood,Comedy|Mystery,2004,347369,67445,1.3
10064,33171,Mysterious Skin,Drama|Mystery,2004,370986,11171,3.809090909090909
10065,33188,Mischief,Comedy|Romance,1985,89601,14750,
10066,33191,Jubal,Western,1956,48233,43260,4.5
10067,33193,Viva María!,Adventure|Comedy|Western,1965,59956,11799,2.75
10068,33201,Between Your Legs (Entre las piernas),Drama|Mystery|Romance|Thriller,1999,177747,53116,
10069,33226,Zatoichi Meets the One-Armed Swordsman (Shin zatô Ichi: Yabure! Tôjin-ken) (Zatôichi 22),Action|Adventure|Drama,1971,66602,24444,
10070,33229,"Angry Silence, The",Drama,1960,53602,83995,
10071,33235,Isadora,Drama,1968,63141,42626,
10072,33237,San Francisco,Drama|Musical|Romance,1936,28216,43881,3.0
10073,33245,Earth (Zemlya),Drama,1930,21571,46594,
10074,33247,Torments (El) (This Strange Passion),Drama|Romance,1953,45361,43344,4.5
10075,33251,"Bitch, The (La chienne)",Drama,1931,21739,26614,
10076,33253,Erendira,Drama,1983,85501,133750,
10077,33255,"Private Lives of Elizabeth and Essex, The",Drama|Romance,1939,31826,16902,
10078,33261,"Search, The",Drama|War,1948,40765,41131,3.5
10079,33264,Satan's Tango (Sátántangó),Drama,1994,111341,31414,5.0
10080,33267,On Borrowed Time,Comedy|Drama|Fantasy,1939,31754,40730,
10081,33270,"Taste of Tea, The (Cha no aji)",Comedy|Drama,2004,413893,15318,4.5625
10082,33288,Kes,Drama,1969,64541,13384,4.0625
10083,33292,"Human Comedy, The",Drama,1943,36022,48993,
10084,33294,Vampire Hunter D,Animation|Fantasy|Horror,1985,90248,9463,4.0
10085,33296,Buying the Cow,Comedy|Romance,2002,218864,13163,3.5
10086,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",Drama|Romance,2004,387892,26810,
10087,33312,"Cocoanuts, The",Comedy|Musical,1929,19777,20625,3.425
10088,33316,"Bridge, The (Brücke, Die)",Drama|War,1959,52654,1566,4.0
10089,33318,In the Time of the Butterflies,Crime|Drama,2001,263467,21997,
10090,33321,Road House,Drama|Film-Noir,1948,40740,30624,3.0
10091,33328,Dark Eyes (Oci ciornie),Comedy|Drama|Romance,1987,93664,44658,
10092,33330,Edges of the Lord,Drama|War,2001,245090,48130,4.5
10093,33340,Kids Return (Kizzu ritân),Drama,1996,116767,27233,2.0
10094,33342,"Fearless Freaks, The",Documentary|Musical,2005,441758,41386,
10095,33358,Off the Map,Comedy|Drama,2003,332285,24078,3.4285714285714284
